date,percent_positive,percent_negative
2017-12-06,0.20004103405826837,0.9015182601559294
2017-12-17,0.21786100108030249,0.9070939863161686
2017-05-27,0.20956995760145367,0.9076317383403998
2017-02-01,0.23561603313119361,0.8862594290785387
2017-12-13,0.21115107913669065,0.8929856115107914
2017-01-26,0.23245831269605416,0.9176159815089978
2017-09-10,0.24606299212598426,0.875492125984252
2018-01-29,0.21566025215660253,0.8934970139349702
2017-06-19,0.19955933270380863,0.9052565313188543
2017-08-16,0.24411764705882352,0.8820261437908496
2017-01-01,0.21587982832618025,0.8802575107296138
2018-02-08,0.2059186189889026,0.8932182490752157
2017-04-18,0.22991249005568815,0.8896844338371784
2017-07-10,0.20409276944065485,0.9121418826739427
2017-06-13,0.18357231368383783,0.9274207824393698
2017-11-07,0.21328671328671328,0.8986013986013986
2017-01-20,0.23869522609547808,0.9063418731625368
2017-06-25,0.22231044065105202,0.8813021040095276
2017-08-29,0.22682119205298013,0.9165562913907285
2017-12-10,0.23461012311901505,0.8950068399452804
2018-02-09,0.2085806799784134,0.890717754991905
2018-02-10,0.19787131107885825,0.8988872762457668
2017-03-05,0.22452504317789293,0.9215889464594128
2017-12-15,0.205761316872428,0.9099794238683128
2017-07-15,0.19663141402271836,0.8942420681551116
2017-07-26,0.21476510067114093,0.9067658262289134
2017-06-07,0.19627906976744186,0.9296124031007752
2017-08-07,0.2376866857324436,0.8983158563711471
2017-03-21,0.21840587309910856,0.9045621394861039
2017-09-20,0.20651162790697675,0.9085271317829458
2017-06-02,0.21984770326701056,0.903954802259887
2017-03-24,0.21478484737035675,0.8955498344979772
2017-04-30,0.2170439414114514,0.9054593874833555
2016-11-15,0.2495241116751269,0.883248730964467
2016-12-03,0.23883211678832117,0.8934306569343066
2017-01-11,0.2260027662517289,0.9229598893499309
2017-09-18,0.2129535435740929,0.9043743641912513
2017-02-12,0.24328449328449328,0.8843101343101343
2018-02-05,0.22326797385620914,0.8875816993464052
2017-01-17,0.2267019167217449,0.8944701476096056
2017-02-24,0.23259458249384374,0.9062010297738975
2017-06-18,0.21083333333333334,0.9025
2017-12-28,0.21966255678131083,0.9003893575600259
2017-11-30,0.21759057180270625,0.8948057616761239
2017-05-28,0.2148524278006982,0.9076483655982228
2017-10-16,0.2053325160894882,0.9034630707937481
2016-12-25,0.2337452982267598,0.8812466415905427
2017-10-26,0.20543633762517882,0.8972818311874106
2016-12-31,0.23747980613893377,0.8994345718901454
2017-09-26,0.2045889101338432,0.890774378585086
2016-11-21,0.24195723367366595,0.8878828742053554
2017-12-05,0.2082733072648693,0.909446388145709
2017-05-05,0.21514055107152796,0.890898970219872
2017-05-19,0.20366050601112506,0.9269693163466715
2017-03-20,0.19962057335581787,0.8992411467116358
2016-11-06,0.23505434782608695,0.8988742236024845
2018-01-19,0.23472605439495467,0.8762317698068585
2017-04-15,0.2134427911749615,0.9127757824525398
2017-08-06,0.22486211285532456,0.8947815019092066
2017-11-14,0.1774580335731415,0.911031175059952
2018-02-13,0.21220705639969095,0.901107391192377
2017-06-06,0.2003955174686882,0.937596132718084
2017-12-24,0.2160603371783496,0.8926353149955635
2017-01-19,0.24350205198358413,0.8992248062015504
2017-11-13,0.19204389574759945,0.9103795153177869
2017-01-25,0.24105461393596986,0.9037835986988529
2018-01-04,0.1943655303030303,0.9242424242424242
2017-12-09,0.21033210332103322,0.8900369003690037
2017-04-26,0.19656339494923197,0.8995053371517834
2017-02-23,0.24298056155507558,0.8838012958963283
2017-11-22,0.20906888196607823,0.9065420560747663
2017-07-11,0.18907485745815708,0.9004965973882656
2016-12-30,0.2294578929423798,0.8782816229116945
2017-09-15,0.20563725490196078,0.9120098039215686
2018-02-24,0.21751740139211137,0.8895011600928074
2017-11-05,0.20935175345377258,0.9011689691817216
2017-03-30,0.21060997417047486,0.9084045301013313
2016-12-17,0.23308537017357422,0.8884165781083954
2017-07-12,0.21738066095471237,0.9042839657282742
2017-11-08,0.19856520625160134,0.8946963873943121
2017-03-29,0.21540178571428573,0.9026227678571429
2017-08-17,0.22531293463143254,0.8953407510431154
2017-11-29,0.2143226473629783,0.905635987590486
2017-02-06,0.23675942549371634,0.9127019748653501
2016-12-02,0.25512876473155827,0.8849847228284592
2017-01-23,0.2449171686746988,0.9019201807228916
2017-10-06,0.21411265899454876,0.9082374318594791
2017-12-22,0.22700707474623194,0.8926484158720394
2017-04-08,0.2107324716020368,0.90912651782217
2017-09-08,0.22102009273570325,0.8898763523956723
2017-01-08,0.23572815533980582,0.88
2016-11-07,0.2447078746824725,0.8870448772226927
2017-06-17,0.20254724732949878,0.9129005751848809
2016-12-18,0.24542919119925627,0.8735667802912922
2017-09-05,0.22955893732267216,0.8779984524116585
2016-11-04,0.22572582195731591,0.8890597961930398
2017-03-11,0.22823218997361477,0.8808267370272648
2018-01-02,0.20495356037151702,0.9170278637770898
2017-03-06,0.22624014835419565,0.9086694483078349
2017-04-23,0.2091609241994325,0.8840697203080665
2016-12-29,0.2348892878515859,0.8865948533812088
2017-10-30,0.21289537712895376,0.9238790406673618
2017-02-22,0.22618782065581083,0.8900289984385457
2016-12-27,0.2286212914485166,0.8914485165794066
2016-12-05,0.2508892577661845,0.8821437040550154
2017-03-26,0.2211505339304168,0.9025146400275577
2017-05-07,0.2289213377296279,0.8968440885539332
2017-01-07,0.23531669865642993,0.8940499040307102
2017-02-05,0.23563218390804597,0.8867816091954023
2017-09-22,0.2121120819523953,0.9056944862910515
2017-11-15,0.19721354792217152,0.9072784049963968
2018-01-17,0.19599688068624901,0.9222770990382116
2017-11-17,0.20522388059701493,0.9125799573560768
2017-10-01,0.2154382904491932,0.8992586131705189
2017-01-12,0.23314176245210727,0.9055555555555556
2017-03-18,0.24078341013824886,0.8894009216589862
2017-07-27,0.20947718132540655,0.9288337121874454
2017-09-25,0.19911041339612767,0.9115646258503401
2017-02-17,0.2503276539973788,0.907882419022655
2017-08-01,0.21888412017167383,0.9152360515021459
2017-11-03,0.1792964824120603,0.9005025125628141
2017-10-04,0.18989149057681326,0.9077669902912622
2017-09-19,0.21774682010902482,0.905511811023622
2018-02-21,0.2053681794102066,0.8947554299841074
2018-02-17,0.20030082727500625,0.8977187264978691
2016-11-23,0.24309282448817332,0.8835221625919301
2017-10-22,0.21875,0.8952205882352942
2017-05-22,0.2119980879541109,0.9254302103250478
2017-01-31,0.22893456770751608,0.8967519221716617
2018-02-18,0.20473684210526316,0.9123684210526316
2017-02-03,0.22795994502258002,0.9061456901629688
2017-10-28,0.2044917257683215,0.904649330181245
2016-12-11,0.22504230118443316,0.8979937152525985
2017-08-03,0.22217438105489773,0.9242195909580194
2017-06-22,0.20181353173680538,0.9002557544757033
2018-02-14,0.19155764008886694,0.9096519377931375
2017-10-19,0.2115434839383651,0.9143379472447114
2017-06-03,0.21218487394957983,0.9088235294117647
2017-07-18,0.20949432404540763,0.9115067079463365
2017-01-16,0.23197262283060377,0.9068687362503055
2017-11-25,0.20420258620689655,0.9084051724137931
2018-01-03,0.19790266200591558,0.9287442860984135
2017-06-11,0.2040586245772266,0.9192033070274332
2017-04-22,0.2120253164556962,0.8933092224231465
2017-06-10,0.21506182090670664,0.9063319595354066
2018-02-16,0.20567375886524822,0.9054964539007092
2016-11-18,0.23149575944487277,0.8856977640709329
2017-12-30,0.20222446916076844,0.9069767441860465
2016-11-01,0.2166741979213737,0.8825124265702666
2017-08-28,0.24304267161410018,0.8967223252937538
2017-12-23,0.21540656205420827,0.8991916310033286
2018-02-15,0.20134808157621845,0.903041825095057
2016-11-28,0.2405724670604271,0.8836892321671967
2017-12-18,0.22087506589351608,0.9014232999472852
2016-11-17,0.24453905960755276,0.8811551277304702
2017-09-23,0.21008403361344538,0.8980635732553891
2017-05-14,0.21080196399345336,0.8998363338788871
2017-06-21,0.22011834319526627,0.8752662721893492
2017-03-07,0.21342708097074167,0.9108641415286913
2017-05-30,0.2035668789808917,0.9240764331210191
2017-12-29,0.21355453582774445,0.9138722202612072
2017-02-27,0.23904074265085096,0.8984012377514182
2017-03-27,0.21396522714526078,0.908861469433539
2018-01-21,0.22780748663101605,0.8944741532976828
2017-07-22,0.20105263157894737,0.9084210526315789
2017-10-11,0.20194884287454323,0.9215590742996346
2016-12-04,0.23718887262079064,0.8948755490483162
2017-08-27,0.2405919661733615,0.893446088794926
2017-02-18,0.23816117418997507,0.9160897258377181
2018-01-27,0.20453590928181437,0.9067618647627047
2017-09-04,0.22913188647746244,0.8747913188647746
2017-08-31,0.22103982973548192,0.9121313469139556
2016-11-27,0.2440944881889764,0.8892207439587293
2017-05-08,0.17890625,0.9177083333333333
2017-05-06,0.223267750213858,0.8990590248075278
2017-06-26,0.20796560307761938,0.8866259334691107
2016-11-26,0.24542857142857144,0.8771428571428571
2016-12-06,0.26227059325650875,0.8813486982501068
2017-01-09,0.23508580768183057,0.9032961046036503
2017-12-26,0.2195547795722392,0.9004801396769969
2016-11-02,0.23100407055630937,0.887550881953867
2017-09-27,0.215512753774076,0.8992712129099427
2016-12-14,0.22687267748875414,0.8861725014668492
2018-01-15,0.19798190675017396,0.9001391788448155
2017-11-01,0.19776119402985073,0.9230410447761194
2017-06-16,0.18370091447014525,0.9211941904249596
2017-12-07,0.20159495548961423,0.898553412462908
2017-10-17,0.21139101861993428,0.9178532311062432
2017-05-23,0.204696394686907,0.905123339658444
2017-07-23,0.20522674865488086,0.9077632590315142
2017-04-06,0.2109033028253084,0.8933545563072025
2017-05-03,0.20059961842463886,0.9029708367402562
2017-03-10,0.22700035248501937,0.9013041945717307
2016-11-10,0.2531731640979148,0.8620806890299184
2017-05-04,0.22316663372207945,0.8887131844237992
2017-02-21,0.21608793404946292,0.9015738196352735
2017-10-13,0.22275334608030592,0.9168260038240917
2018-01-22,0.23754612546125461,0.8583948339483395
2017-10-10,0.19296875,0.9145833333333333
2017-12-14,0.22065514103730663,0.9103730664240218
2017-03-23,0.2232905982905983,0.892948717948718
2017-03-03,0.20982931135962332,0.9031783402001177
2017-12-20,0.21684701888393804,0.889454699766603
2017-07-17,0.19864940911648846,0.9060213843556556
2017-12-11,0.2113564668769716,0.906677181913775
2018-01-28,0.2024228214146151,0.8948808128175069
2017-05-02,0.2198581560283688,0.897708674304419
2017-06-05,0.20883435582822085,0.9158282208588957
2017-12-12,0.23297633214332936,0.8989818854951739
2017-03-22,0.21385066546356868,0.9072862621249718
2017-08-30,0.22808671065032987,0.8988375746151429
2017-07-09,0.22300944669365722,0.8947368421052632
2016-11-05,0.242985842985843,0.885971685971686
2016-12-10,0.2293156281920327,0.8799795709908069
2017-05-17,0.21416877511534455,0.9334722428932877
2016-11-29,0.2332928311057108,0.8859862292426084
2017-04-24,0.20657854288349217,0.9133107900399631
2017-07-25,0.20431349894088197,0.9168110918544194
2018-01-09,0.2045187102847729,0.9169216286184985
2017-06-23,0.20774263904034895,0.9051254089422028
2017-11-10,0.17804072647220692,0.9122179416620804
2016-12-09,0.24703960800326663,0.8875051041241323
2017-02-02,0.2391595289079229,0.8973501070663812
2017-07-21,0.18843055894556993,0.9353185257505492
2017-03-02,0.1856341189674523,0.9196408529741863
2017-01-22,0.24373730534867977,0.909952606635071
2017-08-25,0.22845486996430392,0.9005609382967874
2017-09-02,0.2203806015960712,0.9134438305709024
2017-07-04,0.23881172839506173,0.8966049382716049
2017-09-12,0.20112471055243136,0.8928217002977175
2017-09-16,0.2173458725182863,0.8861024033437827
2017-10-12,0.20204795204795203,0.9173326673326674
2017-03-12,0.24418112568768516,0.9013965298349556
2017-11-04,0.20318078545926646,0.8915936384290815
2017-05-24,0.20627434898503177,0.9214681156448636
2018-01-06,0.2159795695001824,0.9219263042685152
2017-07-24,0.20420189597745325,0.9154496541122213
2017-05-25,0.21448730009407338,0.916274694261524
2016-12-16,0.22855271774721678,0.8928181619733683
2017-01-15,0.22653721682847897,0.9042610571736786
2017-10-03,0.20074812967581046,0.9174563591022444
2017-09-17,0.21353949017969076,0.8725449226911827
2017-07-05,0.23007678051363517,0.9028329361927455
2017-07-07,0.21312540610786224,0.9145549057829759
2017-08-15,0.2224813432835821,0.8956778606965174
2017-05-18,0.20464285714285715,0.9260714285714285
2017-11-20,0.21026626406807578,0.9066703266538567
2017-07-19,0.21921397379912663,0.9176855895196506
2017-05-12,0.19299581271412258,0.9411876665397793
2018-02-28,0.1974380395433027,0.9186856028961292
2017-08-09,0.2211377579475739,0.9116006692693809
2017-11-11,0.18677494199535963,0.9079659706109822
2017-07-02,0.23261615216713438,0.8995946367321485
2017-07-01,0.2178294573643411,0.912015503875969
2017-05-20,0.20145939086294415,0.9067258883248731
2017-03-31,0.21107708014293006,0.902246043899949
2017-01-02,0.2441860465116279,0.8788447111777945
2017-03-09,0.2279777582674861,0.8964003511852502
2017-07-16,0.19692186266771902,0.9013417521704814
2017-01-28,0.23705813369073547,0.8956274082760931
2017-09-09,0.2218788627935723,0.8850432632880099
2017-02-20,0.23083153347732183,0.9068574514038877
2017-07-29,0.2149767108563239,0.8996775349337155
2017-01-18,0.2334140435835351,0.9007263922518159
2017-02-19,0.24215007982969664,0.8919638105375199
2018-02-19,0.20381631369259803,0.9001887188089747
2017-08-12,0.24236069502696225,0.8804673457159976
2017-03-04,0.21671622068054178,0.9213742979848034
2017-09-13,0.2097560975609756,0.886280487804878
2017-02-15,0.21753123816736084,0.9112078758046195
2017-07-13,0.18170002599428126,0.9155185859110996
2017-11-28,0.20955137481910274,0.9128798842257597
2016-12-08,0.2498159509202454,0.8878527607361963
2017-10-21,0.1945302161446846,0.906043228936921
2017-11-02,0.1865449493947212,0.89581266124231
2017-09-07,0.20531654424623993,0.9003147953830011
2017-02-13,0.2173729706936538,0.913135146531731
2017-04-16,0.22192632046160674,0.889924545051043
2018-02-07,0.21733391992960846,0.8968323801143863
2017-10-15,0.23318042813455658,0.9002293577981652
2016-12-24,0.23729433272394881,0.8797074954296161
2017-10-29,0.21896420411271897,0.8971820258948972
2017-01-03,0.25396341463414634,0.8923780487804878
2017-05-29,0.21498257839721255,0.9114982578397213
2017-04-19,0.21503637833468067,0.8927512799784425
2018-01-01,0.21881720430107526,0.8913978494623656
2017-09-30,0.22340425531914893,0.9202127659574468
2017-04-13,0.21389159363842908,0.9217786432976306
2018-02-06,0.21744213233574936,0.9055412672433949
2017-04-04,0.21806451612903227,0.8921290322580645
2017-07-28,0.19850392264185368,0.9215471629264733
2017-03-01,0.24566273421235255,0.9012260004626417
2017-03-25,0.20726276121959575,0.9013360739979445
2016-10-31,0.23897911832946636,0.925754060324826
2016-12-28,0.2537878787878788,0.8787878787878788
2017-06-12,0.19817232375979113,0.918798955613577
2016-11-13,0.24471299093655588,0.8686595643186517
2017-07-20,0.19741255390512696,0.9295639674173455
2017-02-11,0.22724399494310998,0.8849557522123894
2017-07-08,0.23039215686274508,0.8903743315508021
2016-11-12,0.2453488372093023,0.882890365448505
2017-04-28,0.2068095838587642,0.9158259773013872
2018-02-20,0.21194331983805667,0.9008097165991903
2017-05-31,0.20261143628995948,0.920081044574516
2017-10-20,0.21160130718954248,0.9133986928104575
2016-12-01,0.24844571975131516,0.8852223816355811
2017-08-02,0.2170245398773006,0.9128323108384458
2017-02-09,0.22986690728626213,0.9034513873223551
2016-11-20,0.23627362736273627,0.8953645364536453
2018-01-26,0.20586098328893193,0.915233712763381
2017-05-16,0.19561324977618622,0.9336019098776485
2017-09-01,0.2231915667030171,0.92075608869502
2017-08-23,0.23985745614035087,0.9136513157894737
2018-01-24,0.19393476044852193,0.90927624872579
2016-11-11,0.2515784361340457,0.8726323457989316
2017-11-19,0.20425531914893616,0.8936170212765957
2017-11-21,0.20814977973568283,0.9058370044052864
2017-12-16,0.2038975099242151,0.912666907253699
2017-11-09,0.19180407371483996,0.9131910766246363
2017-10-02,0.20549989341291836,0.8963973566403752
2017-09-03,0.23906319045514804,0.8771542200618648
2017-10-31,0.20082680591818974,0.9142732811140122
2017-03-14,0.24129983867250518,0.9177229776446185
2017-07-14,0.18202184262111454,0.921310557266872
2017-06-04,0.20591199193819282,0.903258313738663
2017-03-08,0.21601164483260554,0.9045123726346433
2018-01-30,0.22450791771496226,0.8977356815154655
2017-04-17,0.20732464307883303,0.8904407200496586
2017-04-10,0.1874778917580474,0.9090909090909091
2016-12-23,0.23076923076923078,0.8915466159282414
2017-12-01,0.2049734080781946,0.915193330458531
2017-08-24,0.23020706455542023,0.9010353227771011
2017-06-27,0.2345046364080039,0.8938506588579795
2017-11-24,0.2084130019120459,0.9096558317399618
2017-01-14,0.23319148936170211,0.9038297872340425
2016-12-26,0.22265795206971678,0.885838779956427
2017-05-01,0.1968592260235558,0.9127874369040943
2017-04-01,0.22916666666666666,0.8970352564102564
2016-11-03,0.2318812268021098,0.8872826723969526
2017-08-26,0.24150529777128243,0.886737303617099
2017-06-24,0.2222222222222222,0.8771454381210478
2018-01-31,0.21548158361236952,0.8956076423084499
2017-05-15,0.20214424951267057,0.9152046783625731
2016-12-07,0.24696629213483146,0.8831460674157303
2017-02-14,0.2127699886320576,0.9084880636604774
2017-12-27,0.19798527702440916,0.9085625726462612
2016-11-09,0.24403048264182897,0.8660457239627435
2017-01-29,0.23378582202111614,0.8993212669683258
2017-05-13,0.2131041193642556,0.9114498864742134
2017-09-06,0.2168607875762618,0.865501941209096
2018-02-25,0.21499848805563956,0.8908376171756879
2017-02-04,0.23959870168191208,0.8934789023310711
2017-10-07,0.22001654259718775,0.9065343258891646
2017-08-05,0.22593068035943517,0.9007274283269149
2017-11-23,0.24282115869017631,0.9158690176322418
2016-11-22,0.2523046092184369,0.8917835671342685
2017-03-15,0.22120702091849,0.9026208223130561
2017-06-20,0.22801440983259166,0.8722186904005086
2017-10-25,0.2082463465553236,0.8956158663883089
2018-01-07,0.21161825726141079,0.9260656356092041
2016-11-16,0.24399078037537042,0.8799802436615081
2017-12-21,0.20352061731372076,0.8919700988666506
2017-04-14,0.21355311355311354,0.9175824175824175
2017-04-21,0.20032733224222585,0.8962356792144026
2017-08-13,0.2215309710576143,0.8850419258858534
2018-02-03,0.1948270070540813,0.8841115216661068
2018-01-10,0.20336294416243655,0.9124365482233503
2017-11-27,0.22722127900396152,0.9145444255800792
